Symbol|Security Name|Market Category|Test Issue|Financial Status|Round Lot Size|ETF|NextShares
LVTX|LAVA Therapeutics N.V. - Ordinary Shares|Q|N|N|100|N|N
LWAY|Lifeway Foods, Inc. - Common Stock|G|N|N|100|N|N
LWLG|Lightwave Logic, Inc. - Common Stock|S|N|N|100|N|N
LX|LexinFintech Holdings Ltd. - American Depositary Shares|Q|N|N|100|N|N
LXEH|Lixiang Education Holding Co., Ltd. - American Depositary Shares|G|N|D|100|N|N
LXRX|Lexicon Pharmaceuticals, Inc. - Common Stock|Q|N|N|100|N|N
LYEL|Lyell Immunopharma, Inc. - Common Stock|Q|N|N|100|N|N
LYFT|Lyft, Inc. - Class A Common Stock|Q|N|N|100|N|N
LYRA|Lyra Therapeutics, Inc. - Common Stock|G|N|N|100|N|N
LYT|Lytus Technologies Holdings PTV. Ltd. - Common Shares|S|N|D|100|N|N
LYTS|LSI Industries Inc. - Common Stock|Q|N|N|100|N|N
LZ|LegalZoom.com, Inc. - Common Stock|Q|N|N|100|N|N
LZRD|Parabla Innovation ETF|G|N|N|100|Y|N
MACA|Moringa Acquisition Corp - Class A Ordinary Shares|S|N|D|100|N|N
MACAU|Moringa Acquisition Corp - Units|S|N|D|100|N|N
MACAW|Moringa Acquisition Corp - Warrant|S|N|D|100|N|N
MACK|Merrimack Pharmaceuticals, Inc. - Common Stock|G|N|N|100|N|N
MANH|Manhattan Associates, Inc. - Common Stock|Q|N|N|100|N|N
MAPS|WM Technology, Inc. - Class A Common Stock|Q|N|D|100|N|N
MAPSW|WM Technology, Inc. - Warrants|Q|N|N|100|N|N
MAQC|Maquia Capital Acquisition Corporation - Class A Common Stock|S|N|N|100|N|N
MAQCU|Maquia Capital Acquisition Corporation - Unit|S|N|N|100|N|N
MAQCW|Maquia Capital Acquisition Corporation - Warrant|S|N|N|100|N|N
MAR|Marriott International - Class A Common Stock|Q|N|N|100|N|N
MARA|Marathon Digital Holdings, Inc. - Common Stock|S|N|N|100|N|N
MARK|Remark Holdings, Inc. - Common Stock|S|N|D|100|N|N
MARPS|Marine Petroleum Trust - Units of Beneficial Interest|S|N|N|100|N|N
MARX|Mars Acquisition Corp. - Ordinary Shares|G|N|N|100|N|N
MARXR|Mars Acquisition Corp. - Rights|G|N|N|100|N|N
MARXU|Mars Acquisition Corp. - Unit|G|N|N|100|N|N
MASI|Masimo Corporation - Common Stock|Q|N|N|100|N|N
MASS|908 Devices Inc. - Common Stock|G|N|N|100|N|N
MAT|Mattel, Inc. - Common Stock|Q|N|N|100|N|N
MATH|Metalpha Technology Holding Limited - Ordinary Shares|S|N|N|100|N|N
MATW|Matthews International Corporation - Class A Common Stock|Q|N|N|100|N|N
MAXI|Simplify Bitcoin Strategy PLUS Income ETF|G|N|N|100|Y|N
MAXN|Maxeon Solar Technologies, Ltd. - Ordinary Shares|Q|N|N|100|N|N
MAYS|J. W. Mays, Inc. - Common Stock|S|N|N|100|N|N
MBB|iShares MBS ETF|G|N|N|100|Y|N
MBCN|Middlefield Banc Corp. - Common Stock|S|N|N|100|N|N
MBIN|Merchants Bancorp - Common Stock|S|N|N|100|N|N
MBINM|Merchants Bancorp - Depositary Shares, Each Representing a 1/40th Interest in a Share of 8.25% Fixed-Rate Reset Series D Non-Cumulative Perpetual Preferred Stock|S|N|N|100|N|N
MBINN|Merchants Bancorp - Depositary Shares 6.00% Fixed Rate Series C Non-Cumulative Perpetual Preferred Stock|S|N|N|100|N|N
MBINO|Merchants Bancorp - Depositary Shares Each Representing a 1/40th Interest in a Share of Series B Fixed-to-Floating Rate|S|N|N|100|N|N
MBINP|Merchants Bancorp - 7.00% Fixed-to-Floating Rate Series A Non-Cumulative Perpetual Preferred Stock|S|N|N|100|N|N
MBIO|Mustang Bio, Inc. - Common Stock|S|N|N|100|N|N
MBLY|Mobileye Global Inc. - Class A Common Stock|Q|N|N|100|N|N
MBNKP|Medallion Bank - Fixed-to-Floating Rate Non-Cumulative Perpetual Preferred Stock, Series F|S|N|N|100|N|N
MBOT|Microbot Medical Inc.  - Common Stock|S|N|N|100|N|N
MBRX|Moleculin Biotech, Inc. - Common Stock|S|N|D|100|N|N
MBTC|Nocturne Acquisition Corporation - Ordinary Shares|S|N|N|100|N|N
MBTCR|Nocturne Acquisition Corporation - Right|S|N|N|100|N|N
MBTCU|Nocturne Acquisition Corporation - Unit|S|N|N|100|N|N
MBUU|Malibu Boats, Inc. - Common Stock|G|N|N|100|N|N
MBWM|Mercantile Bank Corporation - Common Stock|Q|N|N|100|N|N
MCAA|Mountain & Co. I Acquisition Corp. - Class A Ordinary Shares|G|N|N|100|N|N
MCAAU|Mountain & Co. I Acquisition Corp. - Unit|G|N|N|100|N|N
MCAAW|Mountain & Co. I Acquisition Corp. - Warrant|G|N|N|100|N|N
MCAC|Monterey Capital Acquisition Corporation - Class A Common Stock|G|N|N|100|N|N
MCACR|Monterey Capital Acquisition Corporation - Rights|G|N|N|100|N|N
MCACU|Monterey Capital Acquisition Corporation - Unit|G|N|N|100|N|N
MCACW|Monterey Capital Acquisition Corporation - Warrants|G|N|N|100|N|N
MCAF|Mountain Crest Acquisition Corp. IV - Common Stock|S|N|N|100|N|N
MCAFR|Mountain Crest Acquisition Corp. IV - Rights|S|N|N|100|N|N
MCAFU|Mountain Crest Acquisition Corp. IV - Unit|S|N|N|100|N|N
MCAG|Mountain Crest Acquisition Corp. V - Common Stock|G|N|D|100|N|N
MCAGR|Mountain Crest Acquisition Corp. V - Right|G|N|D|100|N|N
MCAGU|Mountain Crest Acquisition Corp. V - Unit|G|N|D|100|N|N
MCBC|Macatawa Bank Corporation - Common Stock|Q|N|N|100|N|N
MCBS|MetroCity Bankshares, Inc. - Common Stock|Q|N|N|100|N|N
MCFT|MasterCraft Boat Holdings, Inc. - Common Stock|G|N|N|100|N|N
MCHI|iShares MSCI China ETF|G|N|N|100|Y|N
MCHP|Microchip Technology Incorporated - Common Stock|Q|N|N|100|N|N
MCHX|Marchex, Inc. - Class B Common Stock|Q|N|N|100|N|N
MCLD|mCloud Technologies Corp. - Common Shares|S|N|H|100|N|N
MCLDP|mCloud Technologies Corp. - 9.0% Series A Cumulative Perpetual Preferred Shares|S|N|H|100|N|N
MCLDW|mCloud Technologies Corp. - Warrants|S|N|H|100|N|N
MCOM|micromobility.com Inc. - Class A Common Stock|S|N|D|100|N|N
MCOMW|micromobility.com Inc. - Warrant|S|N|D|100|N|N
MCRB|Seres Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
MCRI|Monarch Casino & Resort, Inc. - Common Stock|Q|N|N|100|N|N
MCSE|Martin Currie Sustainable International Equity ETF|G|N|N|100|Y|N
MCVT|Mill City Ventures III, Ltd. - Common Stock|S|N|N|100|N|N
MDB|MongoDB, Inc. - Class A Common Stock|G|N|N|100|N|N
MDCP|VictoryShares THB Mid Cap ESG ETF|G|N|N|100|Y|N
MDGL|Madrigal Pharmaceuticals, Inc. - Common Stock|Q|N|N|100|N|N
MDGS|Medigus Ltd. - American Depositary Shares|S|N|N|100|N|N
MDGSW|Medigus Ltd. - Series C Warrant|S|N|N|100|N|N
MDIA|Mediaco Holding Inc. - Class A Common Stock|S|N|N|100|N|N
MDIV|Multi-Asset Diversified Income Index Fund|G|N|N|100|Y|N
MDJH|MDJM LTD - Ordinary Shares|S|N|N|100|N|N
MDLZ|Mondelez International, Inc. - Class A Common Stock|Q|N|N|100|N|N
MDNA|Medicenna Therapeutics Corp. - Common Shares|S|N|D|100|N|N
MDRR|Medalist Diversified REIT, Inc. - Common Stock|S|N|N|100|N|N
MDRRP|Medalist Diversified REIT, Inc. - Series A Cumulative Redeemable Preferred Stock|S|N|N|100|N|N
MDRX|Veradigm Inc. - common stock|Q|N|E|100|N|N
MDVL|MedAvail Holdings, Inc.  - Common Stock|S|N|D|100|N|N
MDWD|MediWound Ltd. - Ordinary Shares|G|N|N|100|N|N
MDWT|Midwest Holding Inc. - Common Stock|S|N|N|100|N|N
MDXG|MiMedx Group, Inc - Common Stock|S|N|N|100|N|N
MDXH|MDxHealth SA - American Depositary Shares|S|N|N|100|N|N
ME|23andMe Holding Co. - Common Stock|Q|N|N|100|N|N
MEDP|Medpace Holdings, Inc. - Common Stock|Q|N|N|100|N|N
MEDS|TRxADE HEALTH, Inc. - Common Stock|S|N|D|100|N|N
MEDX|Horizon Kinetics Medical ETF|G|N|N|100|Y|N
MEGL|Magic Empire Global Limited - Ordinary Shares|S|N|N|100|N|N
MEIP|MEI Pharma, Inc. - Common Stock|S|N|N|100|N|N
MELI|MercadoLibre, Inc. - Common Stock|Q|N|N|100|N|N
MEOA|Minority Equality Opportunities Acquisition Inc. - Class A Common Stock|S|N|D|100|N|N
MEOAU|Minority Equality Opportunities Acquisition Inc. - Units|S|N|D|100|N|N
MEOAW|Minority Equality Opportunities Acquisition Inc. - Warrants|S|N|D|100|N|N
MEOH|Methanex Corporation - Common Stock|Q|N|N|100|N|N
MERC|Mercer International Inc. - Common Stock|Q|N|N|100|N|N
MESA|Mesa Air Group, Inc. - Common Stock|Q|N|N|100|N|N
MESO|Mesoblast Limited - American Depositary Shares|Q|N|N|100|N|N
META|Meta Platforms, Inc. - Class A Common Stock|Q|N|N|100|N|N
METC|Ramaco Resources, Inc. - Class A Common Stock|Q|N|N|100|N|N
METCB|Ramaco Resources, Inc. - Class B Common Stock|Q|N|N|100|N|N
METCL|Ramaco Resources, Inc. - 9.00% Senior Notes due 2026|Q|N|N|100|N|N
METX|Meten Holding Group Ltd. - Ordinary Shares|S|N|D|100|N|N
METXW|Meten Holding Group Ltd. - Warrant|S|N|N|100|N|N
MF|Missfresh Limited - American Depositary Shares|G|N|H|100|N|N
MFH|Mercurity Fintech Holding Inc. - American Ordinary Shares|S|N|N|100|N|N
MFIC|MidCap Financial Investment Corporation - Closed End Fund|Q|N|N|100|N|N
MFIN|Medallion Financial Corp. - Common Stock|Q|N|N|100|N|N
MFLX|First Trust Flexible Municipal High Income ETF|G|N|N|100|Y|N
MGAM|Mobile Global Esports Inc. - Common Stock|S|N|D|100|N|N
MGEE|MGE Energy Inc. - Common Stock|Q|N|N|100|N|N
MGIC|Magic Software Enterprises Ltd. - Ordinary Shares|Q|N|N|100|N|N
MGIH|Millennium Group International Holdings Limited - Ordinary Shares|S|N|N|100|N|N
MGNI|Magnite, Inc. - Common Stock|Q|N|N|100|N|N
MGNX|MacroGenics, Inc. - Common Stock|Q|N|N|100|N|N
MGOL|MGO Global Inc. - Common Stock|S|N|N|100|N|N
MGPI|MGP Ingredients, Inc. - Common Stock|Q|N|N|100|N|N
MGRC|McGrath RentCorp - Common Stock|Q|N|N|100|N|N
MGRM|Monogram Orthopaedics Inc. - Common Stock|S|N|N|100|N|N
MGRX|Mangoceuticals, Inc. - Common Stock|S|N|N|100|N|N
MGTA|Magenta Therapeutics, Inc. - Common Stock|G|N|D|100|N|N
MGTX|MeiraGTx Holdings plc - Ordinary Shares|Q|N|N|100|N|N
MGYR|Magyar Bancorp, Inc. - Common Stock|G|N|N|100|N|N
MHLD|Maiden Holdings, Ltd. - Common Stock|S|N|N|100|N|N
MHUA|Meihua International Medical Technologies Co., Ltd. - Ordinary Shares|G|N|N|100|N|N
MICS|The Singing Machine Company, Inc. - Common Stock|S|N|N|100|N|N
MIDD|The Middleby Corporation - Common Stock|Q|N|N|100|N|N
MIGI|Mawson Infrastructure Group Inc. - Common Stock|S|N|N|100|N|N
MILN|Global X Millennial Consumer ETF|G|N|N|100|Y|N
MIND|MIND Technology, Inc. - Common Stock|S|N|D|100|N|N
MINDP|MIND Technology, Inc. - Series A 9.00% Series A Cumulative Preferred Stock|S|N|N|100|N|N
MINM|Minim, Inc. - Common Stock|S|N|H|100|N|N
MIRM|Mirum Pharmaceuticals, Inc. - common stock|G|N|N|100|N|N
MIRO|Miromatrix Medical Inc. - Common Stock|S|N|N|100|N|N
MIST|Milestone Pharmaceuticals Inc. - Common Shares|Q|N|N|100|N|N
MITA|Coliseum Acquisition Corp. - Class A Ordinary Share|S|N|D|100|N|N
MITAU|Coliseum Acquisition Corp. - Unit|S|N|N|100|N|N
MITAW|Coliseum Acquisition Corp. - Warrant|S|N|N|100|N|N
MITK|Mitek Systems, Inc. - Common Stock|S|N|E|100|N|N
MKAM|MKAM ETF|G|N|N|100|Y|N
MKSI|MKS Instruments, Inc. - Common Stock|Q|N|N|100|N|N
MKTW|MarketWise, Inc. - Class A Common Stock|G|N|N|100|N|N
MKTX|MarketAxess Holdings, Inc. - Common Stock|Q|N|N|100|N|N
MKUL|Molekule Group, Inc. - Common Stock|S|N|N|100|N|N
MLAB|Mesa Laboratories, Inc. - Common Stock|Q|N|N|100|N|N
MLCO|Melco Resorts & Entertainment Limited - American Depositary Shares |Q|N|N|100|N|N
MLEC|Moolec Science SA - Ordinary shares|S|N|N|100|N|N
MLECW|Moolec Science SA - Warrant|S|N|N|100|N|N
MLGO|MicroAlgo, Inc. - Ordinary Shares|S|N|N|100|N|N
MLKN|MillerKnoll, Inc. - Common Stock|Q|N|N|100|N|N
MLTX|MoonLake Immunotherapeutics - Class A Ordinary Shares|S|N|N|100|N|N
MLVF|Malvern Bancorp, Inc. - Common Stock|G|N|N|100|N|N
MLYS|Mineralys Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
MMAT|Meta Materials Inc. - Common Stock|S|N|D|100|N|N
MMLP|Martin Midstream Partners L.P. - Common Units Representing Limited Partnership Interests|Q|N|N|100|N|N
MMMB|MamaMancini's Holdings, Inc. - Common Stock|S|N|N|100|N|N
MMSI|Merit Medical Systems, Inc. - Common Stock|Q|N|N|100|N|N
MMV|MultiMetaVerse Holdings Limited - Class A Ordinary Share|G|N|D|100|N|N
MMVWW|MultiMetaVerse Holdings Limited - Warrant|S|N|N|100|N|N
MMYT|MakeMyTrip Limited - Ordinary Shares|Q|N|N|100|N|N
MNDO|MIND C.T.I. Ltd. - Ordinary Shares|G|N|N|100|N|N
MNDY|monday.com Ltd. - Ordinary Shares|Q|N|N|100|N|N
MNKD|MannKind Corporation - Common Stock|G|N|N|100|N|N
MNMD|Mind Medicine (MindMed) Inc. - Common Shares|S|N|N|100|N|N
MNOV|MediciNova, Inc. - Common Stock|G|N|D|100|N|N
MNPR|Monopar Therapeutics Inc. - Common Stock|S|N|N|100|N|N
MNRO|Monro, Inc.  - Common Stock|Q|N|N|100|N|N
MNSB|MainStreet Bancshares, Inc. - Common Stock|S|N|N|100|N|N
MNSBP|MainStreet Bancshares, Inc. - Depositary Shares|S|N|N|100|N|N
MNST|Monster Beverage Corporation - Common Stock|Q|N|N|100|N|N
MNTK|Montauk Renewables, Inc. - Common Stock|S|N|N|100|N|N
MNTS|Momentus Inc. - Class A Common Stock|Q|N|D|100|N|N
MNTSW|Momentus Inc. - Warrant|Q|N|N|100|N|N
MNTX|Manitex International, Inc. - common stock|S|N|N|100|N|N
MOB|Mobilicom Limited - American Depositary Shares|S|N|N|100|N|N
MOBBW|Mobilicom Limited - Warrants|S|N|N|100|N|N
MOBQ|Mobiquity Technologies, Inc. - common stock|S|N|D|100|N|N
MOBQW|Mobiquity Technologies, Inc. - warrant|S|N|D|100|N|N
MOBV|Mobiv Acquisition Corp - Class A Common Stock|G|N|N|100|N|N
MOBVU|Mobiv Acquisition Corp - Unit|G|N|N|100|N|N
MOBVW|Mobiv Acquisition Corp - Warrant|G|N|N|100|N|N
MODD|Modular Medical, Inc. - common stock|S|N|N|100|N|N
MODL|VictoryShares WestEnd U.S. Sector ETF|G|N|N|100|Y|N
MODV|ModivCare Inc. - Common Stock|Q|N|N|100|N|N
MOFG|MidWestOne Financial Group, Inc. - Common Stock|Q|N|N|100|N|N
MOGO|Mogo Inc. - Common Shares|S|N|D|100|N|N
MOLN|Molecular Partners AG - American Depositary Shares|Q|N|N|100|N|N
MOMO|Hello Group Inc.  - American Depositary Shares|Q|N|N|100|N|N
MOND|Mondee Holdings, Inc. - Class A Common Stock|G|N|N|100|N|N
MOR|MorphoSys AG - American Depositary Shares|Q|N|N|100|N|N
MORF|Morphic Holding, Inc. - Common Stock|G|N|N|100|N|N
MORN|Morningstar, Inc. - Common Stock|Q|N|N|100|N|N
MOTS|Motus GI Holdings, Inc. - Common Stock|S|N|D|100|N|N
MOVE|Movano Inc. - Common Stock|S|N|N|100|N|N
MOXC|Moxian (BVI) Inc  - Ordinary Shares|S|N|D|100|N|N
MPAA|Motorcar Parts of America, Inc. - Common Stock|Q|N|N|100|N|N
MPB|Mid Penn Bancorp - Common Stock|G|N|N|100|N|N
MPRA|Mercato Partners Acquisition Corporation - Class A Common Stock|G|N|D|100|N|N
MPRAU|Mercato Partners Acquisition Corporation - Unit|G|N|D|100|N|N
MPRAW|Mercato Partners Acquisition Corporation - Warrant|G|N|D|100|N|N
MPWR|Monolithic Power Systems, Inc. - Common Stock|Q|N|N|100|N|N
MQ|Marqeta, Inc. - Class A Common Stock|Q|N|N|100|N|N
MRAI|Marpai, Inc. - Class A Common Stock|S|N|D|100|N|N
MRAM|Everspin Technologies, Inc. - Common Stock|G|N|N|100|N|N
MRBK|Meridian Corporation - Common Stock|Q|N|N|100|N|N
MRCC|Monroe Capital Corporation - Closed End Fund|Q|N|N|100|N|N
MRCY|Mercury Systems Inc - Common Stock|Q|N|N|100|N|N
MREO|Mereo BioPharma Group plc - American Depositary Shares|S|N|N|100|N|N
MRIN|Marin Software Incorporated - Common Stock|G|N|D|100|N|N
MRKR|Marker Therapeutics, Inc. - Common Stock|S|N|N|100|N|N
MRM|MEDIROM Healthcare Technologies Inc. - American Depositary Share|S|N|N|100|N|N
MRNA|Moderna, Inc. - Common Stock|Q|N|N|100|N|N
MRND|IQ U.S. Mid Cap R&D Leaders ETF|G|N|N|100|Y|N
MRNS|Marinus Pharmaceuticals, Inc. - Common Stock|G|N|N|100|N|N
MRSN|Mersana Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
MRTN|Marten Transport, Ltd. - Common Stock|Q|N|N|100|N|N
MRTX|Mirati Therapeutics, Inc. - Common Stock|Q|N|N|100|N|N
MRUS|Merus N.V. - Common Shares|G|N|N|100|N|N
MRVI|Maravai LifeSciences Holdings, Inc. - Class A common stock|Q|N|N|100|N|N
MRVL|Marvell Technology, Inc. - Common Stock|Q|N|N|100|N|N
MSBI|Midland States Bancorp, Inc. - Common Stock|Q|N|N|100|N|N
MSBIP|Midland States Bancorp, Inc. - Depositary Shares Each Representing a 1/40th Interest in a Share of 7.750% Fixed-Rate Reset Non-Cumulative Perpetual Preferred Stock, Series A|Q|N|N|100|N|N
MSEX|Middlesex Water Company - Common Stock|Q|N|N|100|N|N
MSFD|Direxion Daily MSFT Bear 1X Shares|G|N|N|100|Y|N
MSFT|Microsoft Corporation - Common Stock|Q|N|N|100|N|N
MSFU|Direxion Daily MSFT Bull 1.5X Shares|G|N|N|100|Y|N
MSGM|Motorsport Games Inc. - Class A Common Stock|S|N|N|100|N|N
MSSA|Metal Sky Star Acquisition Corporation - Ordinary shares|G|N|N|100|N|N
MSSAR|Metal Sky Star Acquisition Corporation - Right|G|N|N|100|N|N
MSSAU|Metal Sky Star Acquisition Corporation - Unit|G|N|N|100|N|N
MSSAW|Metal Sky Star Acquisition Corporation - Warrant|G|N|N|100|N|N
MSTR|MicroStrategy Incorporated - Class A Common Stock|Q|N|N|100|N|N
MSVB|Mid-Southern Bancorp, Inc. - Common Stock|S|N|N|100|N|N
MTAC|MedTech Acquisition Corporation - Class A Common Stock|S|N|D|100|N|N
MTACU|MedTech Acquisition Corporation - Unit|S|N|D|100|N|N
MTACW|MedTech Acquisition Corporation - Warrant|S|N|D|100|N|N
MTC|MMTec, Inc. - Common Shares|S|N|N|100|N|N
MTCH|Match Group, Inc. - Common Stock|Q|N|N|100|N|N
MTEK|Maris-Tech Ltd. - ordinary shares|S|N|D|100|N|N
MTEKW|Maris-Tech Ltd. - Warrants|S|N|N|100|N|N
MTEM|Molecular Templates, Inc. - Common Stock|S|N|D|100|N|N
MTEX|Mannatech, Incorporated - Common Stock|Q|N|N|100|N|N
MTLS|Materialise NV - American Depositary Shares|Q|N|N|100|N|N
MTRX|Matrix Service Company - Common Stock|Q|N|N|100|N|N
MTRY|Monterey Innovation Acquisition Corp. - Common Stock|G|N|N|100|N|N
MTRYU|Monterey Innovation Acquisition Corp. - Unit|G|N|N|100|N|N
MTRYW|Monterey Innovation Acquisition Corp. - Warrant|G|N|N|100|N|N
MTSI|MACOM Technology Solutions Holdings, Inc. - Common Stock|Q|N|N|100|N|N
MTTR|Matterport, Inc. - Class A Common Stock|G|N|N|100|N|N
MU|Micron Technology, Inc. - Common Stock|Q|N|N|100|N|N
MULN|Mullen Automotive, Inc. - Common Stock|S|N|D|100|N|N
MURF|Murphy Canyon Acquisition Corp. - Class A Common Stock|G|N|D|100|N|N
MURFU|Murphy Canyon Acquisition Corp. - Unit|G|N|D|100|N|N
MURFW|Murphy Canyon Acquisition Corp. - Warrant|G|N|D|100|N|N
MVBF|MVB Financial Corp. - Common Stock|S|N|N|100|N|N
MVIS|MicroVision, Inc. - Common Stock|G|N|N|100|N|N
MVLA|Movella Holdings Inc. - Common Stock|G|N|N|100|N|N
MVLAW|Movella Holdings Inc. - Warrant|S|N|N|100|N|N
MVST|Microvast Holdings, Inc. - Common Stock|Q|N|N|100|N|N
MVSTW|Microvast Holdings, Inc. - Warrant|Q|N|N|100|N|N
MXCT|MaxCyte, Inc. - Common Stock|Q|N|N|100|N|N
MXL|MaxLinear, Inc - Common Stock|Q|N|N|100|N|N
MYFW|First Western Financial, Inc. - Common Stock|Q|N|N|100|N|N
MYGN|Myriad Genetics, Inc. - Common Stock|Q|N|N|100|N|N
MYMD|MyMD Pharmaceuticals, Inc. - Common Stock|S|N|N|100|N|N
MYNA|Mynaric AG - American Depository Shares |Q|N|N|100|N|N
MYNZ|Mainz Biomed N.V. - Ordinary Shares|S|N|N|100|N|N
MYPS|PLAYSTUDIOS, Inc.  - Class A Common Stock|G|N|N|100|N|N
MYPSW|PLAYSTUDIOS, Inc.  - Warrant|G|N|N|100|N|N
MYRG|MYR Group, Inc. - Common Stock|Q|N|N|100|N|N
MYSZ|My Size, Inc. - Common Stock|S|N|N|100|N|N
NA|Nano Labs Ltd - American Depositary Shares|G|N|N|100|N|N
NAAS|NaaS Technology Inc. - American Depositary Shares|S|N|N|100|N|N
NAII|Natural Alternatives International, Inc. - Common Stock|G|N|N|100|N|N
NAMS|NewAmsterdam Pharma Company N.V. - Ordinary Shares|G|N|N|100|N|N
NAMSW|NewAmsterdam Pharma Company N.V. - Warrant|G|N|N|100|N|N
NAOV|NanoVibronix, Inc. - Common Stock|S|N|D|100|N|N
NARI|Inari Medical, Inc. - Common Stock|Q|N|N|100|N|N
NATH|Nathan's Famous, Inc. - Common Stock|Q|N|N|100|N|N
NATI|National Instruments Corporation - Common Stock|Q|N|N|100|N|N
NATR|Nature's Sunshine Products, Inc. - Common Stock|S|N|N|100|N|N
NAUT|Nautilus Biotechnology, Inc. - Common Stock|Q|N|N|100|N|N
NAVI|Navient Corporation - Common Stock|Q|N|N|100|N|N
NB|NioCorp Developments Ltd. - Common Stock|G|N|N|100|N|N
NBIX|Neurocrine Biosciences, Inc. - Common Stock|Q|N|N|100|N|N
NBN|Northeast Bank - Common Stock|G|N|N|100|N|N
NBRV|Nabriva Therapeutics plc - Ordinary Shares|S|N|D|100|N|N
NBSE|NeuBase Therapeutics, Inc.  - Common Stock|S|N|D|100|N|N
NBST|Newbury Street Acquisition Corporation - Common Stock|S|N|N|100|N|N
NBSTU|Newbury Street Acquisition Corporation - Units|S|N|N|100|N|N
NBSTW|Newbury Street Acquisition Corporation - Warrants|S|N|N|100|N|N
NBTB|NBT Bancorp Inc. - Common Stock|Q|N|N|100|N|N
NBTX|Nanobiotix S.A. - ADSs|Q|N|N|100|N|N
NCAC|Newcourt Acquisition Corp - Class A Ordinary Share|G|N|D|100|N|N
NCACU|Newcourt Acquisition Corp - Unit|G|N|D|100|N|N
NCACW|Newcourt Acquisition Corp - Warrant|G|N|D|100|N|N
NCMI|National CineMedia, Inc. - Common Stock|Q|N|D|100|N|N
NCNA|NuCana plc - American Depositary Shares|Q|N|D|100|N|N
NCNO|nCino, Inc. - Common Stock|Q|N|N|100|N|N
NCPL|Netcapital Inc. - Common Stock|S|N|N|100|N|N
NCPLW|Netcapital Inc. - warrants|S|N|N|100|N|N
NCRA|Nocera, Inc. - common stock|S|N|N|100|N|N
NCSM|NCS Multistage Holdings, Inc. - Common Stock|S|N|N|100|N|N
NCTY|The9 Limited - American Depository Shares|S|N|D|100|N|N
NDAQ|Nasdaq, Inc. - Common Stock|Q|N|N|100|N|N
NDLS|Noodles & Company - Common Stock|Q|N|N|100|N|N
NDRA|ENDRA Life Sciences Inc. - Common Stock|S|N|N|100|N|N
NDSN|Nordson Corporation - Common Stock|Q|N|N|100|N|N
NECB|NorthEast Community Bancorp, Inc. - Common Stock|S|N|N|100|N|N
NEGG|Newegg Commerce, Inc. - Common Shares|S|N|N|100|N|N
NEO|NeoGenomics, Inc. - Common Stock|S|N|N|100|N|N
NEOG|Neogen Corporation - Common Stock|Q|N|N|100|N|N
NEON|Neonode Inc. - Common Stock|S|N|N|100|N|N
NEOV|NeoVolta Inc. - Common Stock|S|N|N|100|N|N
NEOVW|NeoVolta Inc. - Warrant|S|N|N|100|N|N
NEPH|Nephros, Inc. - Common Stock|S|N|N|100|N|N
NEPT|Neptune Wellness Solutions Inc. - Ordinary Shares|S|N|D|100|N|N
NERV|Minerva Neurosciences, Inc - Common Stock|S|N|N|100|N|N
NEWT|NewtekOne, Inc. - Common Stock|G|N|N|100|N|N
NEWTL|NewtekOne, Inc. - 5.75% Notes due 2024|G|N|N|100|N|N
NEWTZ|NewtekOne, Inc. - 5.50% Notes Due 2026|G|N|N|100|N|N
NEXI|NexImmune, Inc. - Common Stock|S|N|D|100|N|N
NEXT|NextDecade Corporation - Common Stock|S|N|N|100|N|N
NFBK|Northfield Bancorp, Inc. - Common Stock|Q|N|N|100|N|N
NFE|New Fortress Energy Inc. - Class A Common Stock|Q|N|N|100|N|N
NFLX|Netflix, Inc. - Common Stock|Q|N|N|100|N|N
NFTG|The NFT Gaming Company, Inc. - Common Stock|S|N|N|100|N|N
NFTY|First Trust India Nifty 50 Equal Weight ETF|G|N|N|100|Y|N
NGM|NGM Biopharmaceuticals, Inc. - Common Stock|Q|N|N|100|N|N
NGMS|NeoGames S.A. - Ordinary Shares|G|N|D|100|N|N
NHTC|Natural Health Trends Corp. - Commn Stock|S|N|N|100|N|N
NICE|NICE Ltd - American Depositary Shares each representing one Ordinary Share|Q|N|N|100|N|N
NICK|Nicholas Financial, Inc. - Common Stock|Q|N|N|100|N|N
NIKL|Sprott Nickel Miners ETF|G|N|N|100|Y|N
NIOBW|NioCorp Developments Ltd. - Warrant|S|N|N|100|N|N
NIR|Near Intelligence, Inc. - Common Stock|G|N|N|100|N|N
NIRWW|Near Intelligence, Inc. - Warrant|S|N|N|100|N|N
NISN|NiSun Intl Enterprise Development Group Co, Ltd - Class A Common Shares|S|N|E|100|N|N
NIU|Niu Technologies - American Depositary Shares|G|N|N|100|N|N
NKLA|Nikola Corporation - Common Stock|Q|N|N|100|N|N
NKSH|National Bankshares, Inc. - Common Stock|S|N|N|100|N|N
NKTR|Nektar Therapeutics - Common Stock|Q|N|D|100|N|N
NKTX|Nkarta, Inc. - Common Stock|Q|N|N|100|N|N
NLSP|NLS Pharmaceutics Ltd. - Common Shares|S|N|N|100|N|N
NLSPW|NLS Pharmaceutics Ltd. - Warrant|S|N|N|100|N|N
NLTX|Neoleukin Therapeutics, Inc. - Common Stock|S|N|D|100|N|N
NMFC|New Mountain Finance Corporation - Common Stock|Q|N|N|100|N|N
